ID,VersionID,Language,VersionTime,BranchName,BatchID,Sample,Batch,Tear,Burst,BL
651,1,ENG,2019-06-17 15:06,1,696,LR19-103-0,12266,NULL,NULL,NULL
652,1,ENG,2019-06-17 15:06,1,697,LR19-103-0,12266,NULL,NULL,NULL
653,1,ENG,2019-06-17 14:59,1,698,LR19-104-0,12271,NULL,NULL,NULL
654,1,ENG,2019-06-17 15:00,1,699,LR19-104-0,12271,NULL,NULL,NULL
655,1,ENG,2019-06-17 15:02,1,700,LR19-104-0,12271,NULL,NULL,NULL
656,1,ENG,2019-06-17 14:50,1,701,LR19-105-0,12276,NULL,NULL,NULL
657,1,ENG,2019-06-17 14:51,1,702,LR19-105-0,12276,NULL,NULL,NULL
658,1,ENG,2019-06-17 14:52,1,703,LR19-105-0,12276,NULL,NULL,NULL
659,1,ENG,2019-06-20 9:48,1,705,LR19-109-0,12292,NULL,NULL,NULL
660,1,ENG,2019-06-20 9:48,1,706,LR19-109-0,12292,NULL,NULL,NULL
661,1,ENG,2019-06-20 9:49,1,707,LR19-109-0,12292,NULL,NULL,NULL
662,1,ENG,2019-06-20 9:44,1,708,LR19-110-0,12297,NULL,NULL,NULL
663,1,ENG,2019-06-20 9:44,1,709,LR19-110-0,12297,NULL,NULL,NULL
664,1,ENG,2019-06-20 9:45,1,710,LR19-110-0,12297,NULL,NULL,NULL
665,1,ENG,2019-06-20 9:31,1,711,LR19-111-0,12302,NULL,NULL,NULL
666,1,ENG,2019-06-20 9:31,1,712,LR19-111-0,12302,NULL,NULL,NULL
667,1,ENG,2019-06-20 9:33,1,713,LR19-111-0,12302,NULL,NULL,NULL
668,1,ENG,2019-06-20 9:27,1,714,LR19-113-0,12322,NULL,NULL,NULL
669,1,ENG,2019-06-20 9:28,1,715,LR19-113-0,12322,NULL,NULL,NULL
670,1,ENG,2019-07-02 14:57,1,716,LR19-114-0,12327,NULL,NULL,NULL
671,1,ENG,2019-07-02 14:58,1,717,LR19-114-0,12327,NULL,NULL,NULL
672,1,ENG,2019-07-02 14:59,1,718,LR19-114-0,12327,NULL,NULL,NULL
673,1,ENG,2019-07-02 15:05,1,719,LR19-115-0,12332,NULL,NULL,NULL
674,1,ENG,2019-07-02 15:06,1,720,LR19-115-0,12332,NULL,NULL,NULL
675,1,ENG,2019-07-02 15:06,1,721,LR19-115-0,12332,NULL,NULL,NULL
676,1,ENG,2019-07-02 14:40,1,722,LR19-116-0,12337,NULL,NULL,NULL
677,1,ENG,2019-07-02 14:41,1,723,LR19-116-0,12337,NULL,NULL,NULL
678,1,ENG,2019-07-02 14:42,1,724,LR19-116-0,12337,NULL,NULL,NULL
679,1,ENG,2019-07-02 14:51,1,725,LR19-117-0,12342,NULL,NULL,NULL
680,1,ENG,2019-07-02 14:53,1,726,LR19-117-0,12342,NULL,NULL,NULL
681,1,ENG,2019-07-02 14:53,1,727,LR19-117-0,12342,NULL,NULL,NULL
682,1,ENG,2019-07-02 14:17,1,728,LR19-118-0,12347,NULL,NULL,NULL
683,1,ENG,2019-07-02 14:19,1,729,LR19-118-0,12347,NULL,NULL,NULL
684,1,ENG,2019-07-02 14:21,1,730,LR19-118-0,12347,NULL,NULL,NULL
685,1,ENG,2019-07-02 13:51,1,736,LR19-124-0,12363,NULL,NULL,NULL
686,1,ENG,2019-07-02 13:54,1,737,LR19-124-0,12363,NULL,NULL,NULL
687,1,ENG,2019-07-02 13:55,1,738,LR19-124-0,12363,NULL,NULL,NULL
688,1,ENG,2019-07-02 13:43,1,739,LR19-125-0,12368,NULL,NULL,NULL
689,1,ENG,2019-07-02 13:44,1,740,LR19-125-0,12368,NULL,NULL,NULL
690,1,ENG,2019-07-02 13:47,1,741,LR19-125-0,12368,NULL,NULL,NULL
691,1,ENG,2019-07-02 13:28,1,742,LR19-126-0,12373,NULL,NULL,NULL
692,1,ENG,2019-07-02 13:29,1,743,LR19-126-0,12373,NULL,NULL,NULL
693,1,ENG,2019-07-02 13:30,1,744,LR19-126-0,12373,NULL,NULL,NULL
694,1,ENG,2019-07-02 13:22,1,745,LR19-127-0,12383,NULL,NULL,NULL
695,1,ENG,2019-07-02 13:23,1,746,LR19-127-0,12383,NULL,NULL,NULL
696,1,ENG,2019-07-02 13:24,1,747,LR19-127-0,12383,NULL,NULL,NULL
697,1,ENG,2019-07-03 13:38,1,748,LR19-128-0,12388,NULL,NULL,NULL
698,1,ENG,2019-07-03 13:39,1,749,LR19-128-0,12388,NULL,NULL,NULL
699,1,ENG,2019-07-03 13:40,1,750,LR19-128-0,12388,NULL,NULL,NULL
700,1,ENG,2019-04-01 8:40,1,783,LR19-050-0,11999,NULL,NULL,NULL
701,1,ENG,2018-11-13 11:23,1,784,LR18-109 0,11146,27.8711,2.54159,4.31131
702,1,ENG,2018-11-13 11:17,1,785,LR18-115 0,11161,25.4751,2.48418,3.99632
703,1,ENG,2018-11-13 11:14,1,786,LR18-123 0,11234,25.6934,2.52382,3.9898
704,1,ENG,2018-11-13 12:15,1,787,LR18-013-0,10399,26.3911,2.35213,4.25972
705,1,ENG,2018-11-13 11:11,1,788,LR18-148-0R,11310,23.996,2.50372,4.09866
706,1,ENG,2018-11-13 12:22,1,789,LR18-155-0,11355,26.3804,2.45372,4.05333
707,1,ENG,2018-11-13 11:01,1,790,LR18-156-0,11342,23.5127,2.23073,3.64392
708,1,ENG,2018-11-13 10:58,1,791,LR18-157-0,11347,23.7774,2.33099,3.71973
709,1,ENG,2018-11-13 12:19,1,792,LR18-161-0,11407,25.96,2.3055,3.79977
710,1,ENG,2018-11-13 10:53,1,793,LR18-163-0,11365,30.9828,2.35315,3.98184
711,1,ENG,2018-11-13 10:48,1,794,LR18-169-0,11482,35.3267,2.49696,3.89718
712,1,ENG,2018-11-13 10:43,1,795,LR18-170-0,11380,29.2869,2.48385,3.79523
713,1,ENG,2018-11-13 10:39,1,796,LR18-175-0,11439,26.4398,2.50892,4.14051
714,1,ENG,2018-11-13 10:35,1,797,LR18-176-0,11444,22.4289,2.49284,3.89402
715,1,ENG,2018-11-13 10:31,1,798,LR18-180-0,11413,28.1039,2.54198,3.8829
716,1,ENG,2018-11-13 10:22,1,800,LR18-182-0,11424,25.9389,2.59471,4.32313
717,1,ENG,2018-10-24 9:02,1,801,LR18-190-0,11552,26.543,2.61916,4.14187
718,1,ENG,2018-10-26 8:04,1,802,LR18-193-0,11868,24.5761,2.35937,4.00414
719,1,ENG,2018-11-13 10:10,1,804,LR18-194-0,11520,27.1079,2.46677,4.27033
720,1,ENG,2018-11-15 8:00,1,805,LR18-194-0,11520,27.1079,2.46677,4.27033
721,1,ENG,2018-11-15 8:00,1,806,LR18-194-0,11520,27.1079,2.46677,4.27033
722,1,ENG,2018-11-15 8:01,1,807,LR18-194-0,11520,27.1079,2.46677,4.27033
723,1,ENG,2018-11-15 7:52,1,808,LR18-201-0,11572,26.8248,2.55873,4.44073
724,1,ENG,2018-11-16 7:51,1,809,LR18-201-0,11572,26.8248,2.55873,4.44073
725,1,ENG,2018-11-16 7:51,1,810,LR18-201-0,11572,26.8248,2.55873,4.44073
726,1,ENG,2018-11-16 7:52,1,811,LR18-201-0,11572,26.8248,2.55873,4.44073
727,1,ENG,2018-11-27 15:18,1,812,LR18-208-0,11593,28.3232,2.82488,4.57889
728,1,ENG,2018-11-27 15:19,1,813,LR18-208-0,11593,28.3232,2.82488,4.57889
729,1,ENG,2018-11-27 15:19,1,814,LR18-208-0,11593,28.3232,2.82488,4.57889
730,1,ENG,2018-11-13 12:12,1,815,LR18-021 0,10452,24.6739,2.44427,3.92943
731,1,ENG,2018-12-06 8:42,1,816,LR18-210-0,11629,27.9622,2.48355,4.15775
732,1,ENG,2018-12-06 8:43,1,817,LR18-210-0,11629,27.9622,2.48355,4.15775
733,1,ENG,2018-12-06 8:44,1,818,LR18-210-0,11629,27.9622,2.48355,4.15775
734,1,ENG,2019-01-24 8:51,1,821,LR18-224-0,11663,25.179,2.26315,4.26543
735,1,ENG,2018-12-18 8:45,1,822,LR18-226-0,11669,29.8144,2.26546,3.8159
736,1,ENG,2019-01-23 11:33,1,823,LR18-229-0,11679,27.8132,2.53911,4.4115
737,1,ENG,2019-01-24 8:54,1,824,LR18-232-0,11706,28.8621,2.40923,4.19915
738,1,ENG,2018-11-13 12:03,1,829,LR18-032-0,10723,23.4881,2.23961,3.75464
739,1,ENG,2018-11-13 11:59,1,830,LR18-040-0,10637,27.6223,2.51443,3.97211
740,1,ENG,2018-11-13 11:55,1,831,LR18-046-0,10632,27.0591,2.56876,4.14372
741,1,ENG,2018-11-13 11:53,1,832,LR18-048-0,10773,25.3856,2.47043,3.99538
742,1,ENG,2018-11-13 11:48,1,833,LR18-055-0,10797,24.559,2.43861,3.96277
743,1,ENG,2018-11-13 11:42,1,834,LR18-070-0,10863,24.6922,2.39991,3.67158
744,1,ENG,2018-11-13 11:38,1,835,LR18-075-0,10916,27.7389,2.67672,4.23785
745,1,ENG,2018-11-13 12:28,1,836,LR18-008-0R,10325,28.4704,2.46425,4.07276
746,1,ENG,2018-11-13 11:34,1,837,LR18-089 0,11028,26.383,2.77373,4.4704
747,1,ENG,2018-11-13 12:25,1,838,LR18-009-0R,10333,25.6448,2.60215,4.41248
748,1,ENG,2018-11-13 11:32,1,839,LR18-090 0,11033,26.7808,2.49737,4.26786
749,1,ENG,2018-11-13 11:29,1,840,LR18-094 0,11043,31.1211,2.62492,4.41162
750,1,ENG,2019-01-23 11:25,1,841,LR19-001-0,11711,NULL,NULL,NULL
751,1,ENG,2019-01-23 12:35,1,842,LR19-004-0,11727,NULL,NULL,NULL
752,1,ENG,2019-01-23 12:39,1,843,LR19-008-0,11944,NULL,NULL,NULL
753,1,ENG,2019-02-04 15:10,1,844,LR19-015-0,11736,NULL,NULL,NULL
754,1,ENG,2019-02-04 15:15,1,845,LR19-018-0,12024,NULL,NULL,NULL
755,1,ENG,2019-02-12 9:06,1,846,LR19-023-0,11756,NULL,NULL,NULL
756,1,ENG,2019-03-04 15:26,1,847,LR19-030-0,11830,NULL,NULL,NULL
757,1,ENG,2019-03-04 15:32,1,848,LR19-032-0,11873,NULL,NULL,NULL
758,1,ENG,2019-03-20 15:04,1,849,LR19-040-0,11969,NULL,NULL,NULL
759,1,ENG,2019-03-22 8:00,1,850,LR19-041-0,11974,NULL,NULL,NULL
760,1,ENG,2019-04-01 8:33,1,851,LR19-050-0,11999,NULL,NULL,NULL
